"athlete_id","local_date","local_date_dow","gmt_offset","gc_well_avg_daytime_stress","gc_well_avg_daytime_stress_3d_ema","gc_well_morning_stress","gc_well_midday_stress","gc_well_evn_stress","gc_well_10pm_stress","gc_well_evn_stress_3d_ema","gc_well_avg_daytime_hr","gc_well_avg_daytime_hr_3d_ema","gc_well_morning_hr","gc_well_midday_hr","gc_well_evn_hr","gc_well_evn_hr_3d_ema","gc_well_min_daytime_hr","gc_well_sleep_hr","wellness_resting_heart_rate","wellness_total_steps","wellness_moderate_intensity_minutes","wellness_vigorous_intensity_minutes","act_daily_activities","act_last_alt","act_last_alt_ema","act_last_long","act_last_lat","act_daily_suffer_score","act_evn_suffer_score","act_daily_elapsed_time","act_evn_elapsed_time","act_type_ride","act_type_run","act_type_swim","act_type_ski","act_pmc_atl","act_pmc_ctl","act_pmc_3d_ema","act_pmc_tsb","nutr_daily_calories","nutr_daily_carbohydrates","nutr_daily_protein","nutr_daily_fat","nutr_daily_fiber","nutr_daily_sugar","nutr_daily_fiber_3d_ema","nutr_daily_caffeine_3d_ema","nutr_daily_alcohol_3d_ema","nutr_daily_pretein_3d_ema","nutr_morning_calories","nutr_midday_calories","nutr_evn_calories","nutr_morning_carbohydrates","nutr_midday_carbohydrates","nutr_evn_carbohydrates","nutr_morning_protein","nutr_midday_protein","nutr_evn_protein","nutr_morning_fat","nutr_midday_fat","nutr_evn_fat","nutr_morning_fiber","nutr_midday_fiber","nutr_evn_fiber","nutr_morning_sugar","nutr_midday_sugar","nutr_evn_sugar","nutr_daily_caffeine","nutr_evn_caffeine","nutr_daily_alcohol","nutr_evn_alcohol","weather_min_temperature","weather_max_temperature","weather_avg_temperature","weather_avg_dew_point","weather_avg_humidity","weather_avg_precipitation","weather_avg_wind_direction","weather_avg_wind_speed","weather_avg_air_pressure","weather_stddev_air_pressure","body_water","weight_gm","body_mass_index","oura_sleep_rmssd_yest","oura_sleep_rmssd_3d_ema","oura_sleep_rmssd_7d_ema","oura_sleep_rmssd_42d_ema","oura_sleep_duration_yest","oura_sleep_awake_yest","oura_sleep_light_yest","oura_sleep_rem_yest","oura_sleep_deep_yest","oura_sleep_breath_average_yest","oura_sleep_temperature_deviation_yest","oura_sleep_rmssd","oura_sleep_morning_rmssd","oura_sleep_rmssd_class","oura_sleep_rmssd_baseline","oura_sleep_rmssd_dev","oura_sleep_dev_sign"
1,"2016-08-31","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3838","0","0","3","33","43.74","144.991678","-37.882189","36","36","9475","6010","Ride","0","Swim","0","65.36","56.56","52.67","-8.80",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.7","19.5","15.5","9.8","70.7","NaN","276.7","19.8","1013.6","1.83",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-30","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3904","0","0","1","33","45.53","144.991678","-37.882189","18","18","5148","5148","Ride","0","0","0","70.25","57.06","61.01","-13.19",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.6","15.7","13.5","8.3","71.0","NaN","83.8","25.7","1017.0","3.25",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-29","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13905","0","0","3","33","47.62","144.991678","-37.882189","72","72","8671","5108","0","Run","Swim","0","78.96","58.02","82.50","-20.94",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3","18.7","13.3","5.8","62.4","NaN","135.0","23.7","1022.5","0.93",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-28","0","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","1368","0","0","2","33","50.06","144.991678","-37.882189","110","0","20486","1800","Ride","0","0","0","80.12","57.68","87.76","-22.44",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.1","18.7","12.6","5.5","63.0","NaN","295.0","24.7","1019.9","1.22",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-27","6","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","14811","0","0","1","10.2","52.90","144.991678","-37.882189","113","113","3108","3108","0","Run","0","0","75.14","56.40","76.64","-18.74",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","15.6","11.3","3.3","59.1","NaN","319.2","19.9","1020.4","1.40",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-26","5","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","6114","0","0","3","33","60.01","144.991591","-37.882409","55","55","9595","5799","Ride","0","Swim","0","68.83","55.02","58.46","-13.81",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8","13.0","9.8","4.0","68.7","NaN","296.7","15.1","1021.1","0.93",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-25","4","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","0","33","64.51","144.991591","-37.882409","0","0","0","0","0","0","0","0","71.14","55.02","60.18","-16.12",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0","12.9","8.7","4.9","78.3","NaN","251.7","16.9","1015.6","2.11",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-24","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13976","0","0","3","33","64.51","144.991591","-37.882409","70","70","8580","5034","0","Run","Swim","0","82.99","56.36","90.27","-26.63",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0","12.6","8.0","5.3","84.2","NaN","246.3","11.0","1015.4","1.41",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-23","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3683","0","0","3","33","69.76","144.991591","-37.882409","62","62","9274","5790","Ride","0","Swim","0","85.15","56.03","100.41","-29.12",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7","13.6","9.6","5.4","77.7","NaN","238.3","9.6","1016.9","0.70",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-22","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","2","33","75.88","144.991591","-37.882409","168","0","9977","1800","Ride","0","0","0","89.01","55.88","119.61","-33.13",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.1","15.6","11.1","7.8","81.1","NaN","240.0","15.3","1013.9","1.26",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-21","0","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","18856","0","0","1","36.4","83.03","144.991591","-37.882409","155","0","6345","0","0","Run","0","0","75.85","53.15","95.42","-22.70",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5","14.6","11.7","7.8","77.5","NaN","326.7","16.6","1014.0","0.89",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-20","6","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","9690","0","0","1","55.2","90.80","144.988879","-37.881338","117","0","3178","0","0","Run","0","0","62.66","50.67","65.63","-11.99",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","12.7","9.6","4.1","69.5","NaN","328.3","21.9","1011.9","1.68",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-19","5","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","5190","0","0","3","33","96.73","144.991664","-37.882267","38","38","9344","6136","Ride","0","Swim","0","53.61","49.05","39.95","-4.56",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9","17.7","12.9","7.5","71.0","NaN","267.9","26.6","1007.4","1.48",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-18","4","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3187","0","0","2","33","107.34","144.991664","-37.882267","0","0","5519","1800","0","0","Swim","0","56.21","49.32","40.92","-6.89",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.5","20.6","14.9","9.0","69.5","NaN","125.0","32.5","1014.7","3.66",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-17","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","4208","0","0","3","33","119.73","144.991664","-37.882267","27","27","9534","5889","Ride","0","Swim","0","65.58","50.52","61.38","-15.06",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","15.5","12.2","8.5","78.2","NaN","220.4","15.1","1021.6","1.22",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-16","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13406","0","0","3","33","134.18","144.991664","-37.882267","67","67","8859","5180","0","Run","Swim","0","72.00","51.10","78.56","-20.90",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.1","18.6","13.8","7.7","67.4","NaN","254.6","26.6","1023.0","2.47",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-15","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3213","0","0","3","33","151.03","144.991664","-37.882267","35","35","9972","6009","Ride","0","Swim","0","72.84","50.71","84.35","-22.13",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.5","17.8","12.6","7.8","73.2","NaN","275.8","19.8","1028.7","1.27",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-14","0","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","1","29.6","170.69","144.991664","-37.882267","184","0","12481","0","Ride","0","0","0","79.14","51.09","109.01","-28.05",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.4","16.2","12.5","7.2","71.5","NaN","312.9","14.7","1026.9","1.48",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-13","6","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","9281","0","0","2","33","194.20","144.991629","-37.882265","122","0","4904","1800","0","Run","0","0","61.67","47.85","71.53","-13.82",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.4","14.7","10.9","6.0","73.0","NaN","339.2","21.1","1021.0","1.51",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-12","5","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","4876","0","0","3","33","221.05","144.991629","-37.882265","45","45","9231","5626","Ride","0","Swim","0","51.62","46.04","46.30","-5.58",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.1","13.7","10.2","5.7","74.8","NaN","311.3","26.3","1018.9","1.83",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-11","4","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","0","33","252.38","144.991629","-37.882265","0","0","0","0","0","0","0","0","52.72","46.07","46.94","-6.65",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.2","13.8","10.0","3.8","66.4","NaN","317.1","19.8","1018.8","2.63",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-10","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13605","0","0","3","33","252.38","144.991629","-37.882265","87","87","10844","5134","0","Run","Swim","0","61.51","47.19","70.41","-14.32",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.7","14.6","11.6","5.0","64.6","NaN","333.8","27.0","1009.6","1.82",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-09","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3230","0","0","3","33","288.92","144.991629","-37.882265","55","55","10133","5865","Ride","0","Swim","0","57.26","46.22","62.12","-11.04",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.9","17.6","13.6","6.9","64.5","NaN","241.3","46.7","1010.3","3.76",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-08","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13717","0","0","3","33","331.56","144.991629","-37.882265","88","88","9031","5040","0","Run","Swim","0","57.63","46.01","65.67","-11.62",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3","13.0","9.3","3.8","69.1","NaN","201.3","29.1","1021.1","2.72",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-07","0","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","1","74.6","381.30","144.991629","-37.882265","123","0","11145","0","Ride","0","0","0","52.58","44.98","54.51","-7.60",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7","15.7","11.0","3.1","61.0","NaN","190.8","10.9","1025.7","1.05",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-06","6","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","15118","0","0","1","1510","432.39","144.992364","-37.883026","0","0","3721","0","0","Run","0","0","40.84","43.08","20.28","2.24",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.9","13.5","9.2","5.1","76.5","NaN","190.0","8.4","1027.7","1.30",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-05","5","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","17343","0","0","1","1485.6","252.87","144.992364","-37.883026","0","0","3771","0","0","Run","0","0","47.65","44.13","30.41","-3.52",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4","13.7","8.1","4.1","77.9","NaN","279.6","10.8","1030.7","0.89",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-04","4","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","7485","0","0","2","33","47.51","144.992364","-37.883026","0","0","4520","0","0","0","Swim","0","55.58","45.21","45.62","-10.37",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4","13.8","8.2","5.3","83.6","NaN","193.3","12.0","1030.2","1.10",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-03","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","13998","0","0","3","33","49.93","144.992364","-37.883026","65","65","9602","5254","0","Run","Swim","0","64.84","46.31","68.42","-18.53",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0","12.5","10.0","8.0","88.1","NaN","217.9","15.6","1026.6","1.55",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-02","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3395","0","0","3","33","52.75","144.992364","-37.883026","42","42","9768","5852","Ride","0","Swim","0","64.82","45.85","70.13","-18.97",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.7","12.7","9.3","6.2","81.7","NaN","208.8","17.7","1020.8","2.50",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-08-01","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","18514","0","0","2","33","56.04","144.992364","-37.883026","105","0","8039","1800","0","Run","0","0","68.62","45.95","84.20","-22.67",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.4","13.8","12.1","10.0","87.4","NaN","247.1","24.4","1011.5","2.10",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-31","0","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","1","147.2","59.87","144.992364","-37.883026","120","0","24166","0","Ride","0","0","0","62.56","44.51","73.79","-18.05",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.4","16.6","12.6","7.9","75.1","NaN","271.3","23.4","1014.6","1.24",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-30","6","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","9721","0","0","2","33","45.33","144.991499","-37.882296","65","0","5046","1800","0","Run","0","0","52.99","42.67","50.70","-10.32",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0","13.8","11.3","8.3","82.8","NaN","280.8","30.2","1017.7","3.25",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-29","5","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","16875","0","0","3","33","47.38","144.991499","-37.882296","49","49","9265","5263","0","Run","Swim","0","50.99","42.12","43.54","-8.87",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.2","14.0","11.5","8.4","81.8","NaN","318.8","20.6","1021.0","0.83",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-28","4","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","0","0","0","0","33","49.78","144.991499","-37.882296","0","0","0","0","0","0","0","0","51.32","41.96","40.82","-9.36",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.9","14.7","10.8","5.9","72.6","NaN","314.6","18.6","1022.9","0.78",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-27","3","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","4829","0","0","3","33","49.78","144.991499","-37.882296","46","46","9675","5735","Ride","0","Swim","0","59.87","42.98","61.22","-16.89",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0","11.7","9.6","5.4","75.9","NaN","294.2","21.5","1015.1","6.05",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-26","2","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","12952","0","0","3","33","52.57","144.991499","-37.882296","79","79","8648","5182","0","Run","Swim","0","62.18","42.91","68.83","-19.27",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8","10.7","8.3","2.6","67.3","NaN","340.4","25.8","1009.5","2.41",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
1,"2016-07-25","1","10",NULL,"0.00",NULL,NULL,NULL,NULL,"0.00",NULL,"0.00",NULL,NULL,NULL,"0.00",NULL,NULL,"0","3844","0","0","3","33","55.83","144.991499","-37.882296","54","54","9738","5858","Ride","0","Swim","0","59.38","42.03","63.75","-17.35",NULL,NULL,NULL,NULL,NULL,NULL,"0.00","0.00","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.7","12.8","9.6","4.4","70.7","NaN","332.1","27.2","1006.5","1.77",NULL,NULL,NULL,1,"0.00","0.00","0.00",1,1,1,1,1,"1","1",NULL,NULL,NULL,NULL,NULL,NULL
